year,party,nn,newdate,pop_2,perc
1993,Democratic,20,1993-07-15,180053,0.11107840469195182
1993,Democratic,18,1993-10-25,180053,0.09997056422275663
1993,Democratic,14,1993-06-15,180053,0.07775488328436626
1993,Democratic,13,1993-09-25,180053,0.07220096304976868
1993,Democratic,8,1993-03-15,180053,0.04443136187678073
1993,Democratic,21,1993-04-26,180053,0.1166323249265494
1993,Democratic,26,1993-05-15,180053,0.14440192609953736
1993,Democratic,14,1993-08-26,180053,0.07775488328436626
1993,Democratic,21,1993-11-15,180053,0.1166323249265494
1993,Democratic,4,1993-12-26,180053,0.022215680938390363
1993,Democratic,11,1993-10-15,180053,0.06109312258057349
1993,Democratic,15,1993-02-26,180053,0.08330880351896386
1993,Democratic,20,1993-09-15,180053,0.11107840469195182
1993,Democratic,13,1993-11-17,180053,0.07220096304976868
1993,Democratic,19,1993-04-16,180053,0.10552448445735423
1993,Democratic,8,1993-08-27,180053,0.04443136187678073
1993,Democratic,12,1993-08-16,180053,0.06664704281517109
1993,Democratic,13,1993-11-23,180053,0.07220096304976868
1993,Democratic,18,1993-12-16,180053,0.09997056422275663
1993,Democratic,28,1993-06-25,180053,0.15550976656873253
1993,Democratic,17,1993-02-16,180053,0.09441664398815904
1993,Democratic,19,1993-11-22,180053,0.10552448445735423
1993,Democratic,28,1993-01-16,180053,0.15550976656873253
1993,Democratic,23,1993-07-16,180053,0.1277401653957446
1993,Democratic,18,1993-04-20,180053,0.09997056422275663
1993,Democratic,19,1993-01-22,180053,0.10552448445735423
1993,Republican,5,1993-09-10,78629,0.06358976967785422
1993,Republican,7,1993-08-11,78629,0.08902567754899592
1993,Republican,3,1993-12-01,78629,0.038153861806712534
1993,Republican,5,1993-10-10,78629,0.06358976967785422
1993,Republican,4,1993-08-01,78629,0.05087181574228338
1993,Republican,5,1993-02-11,78629,0.06358976967785422
1993,Republican,8,1993-01-01,78629,0.10174363148456676
1993,Republican,2,1993-11-16,78629,0.02543590787114169
1993,Republican,1,1993-04-11,78629,0.012717953935570845
1993,Republican,5,1993-07-11,78629,0.06358976967785422
1993,Republican,3,1993-06-01,78629,0.038153861806712534
1993,Republican,2,1993-09-16,78629,0.02543590787114169
1993,Republican,2,1993-12-11,78629,0.02543590787114169
1993,Republican,5,1993-04-17,78629,0.06358976967785422
1993,Republican,3,1993-05-01,78629,0.038153861806712534
1993,Republican,2,1993-08-17,78629,0.02543590787114169
1993,Republican,1,1993-01-11,78629,0.012717953935570845
1993,Republican,6,1993-02-01,78629,0.07630772361342507
1993,Republican,4,1993-10-01,78629,0.05087181574228338
1993,Republican,2,1993-08-07,78629,0.02543590787114169
1993,Republican,3,1993-09-01,78629,0.038153861806712534
1993,Republican,4,1993-12-07,78629,0.05087181574228338
1993,Republican,4,1993-10-16,78629,0.05087181574228338
1993,Republican,3,1993-02-07,78629,0.038153861806712534
1993,Republican,3,1993-08-02,78629,0.038153861806712534
1993,Republican,4,1993-03-01,78629,0.05087181574228338
1993,Republican,1,1993-12-02,78629,0.012717953935570845
1993,Republican,2,1993-03-17,78629,0.02543590787114169
1993,Republican,6,1993-02-02,78629,0.07630772361342507
1993,Republican,3,1993-05-17,78629,0.038153861806712534
1993,Republican,3,1993-12-17,78629,0.038153861806712534
1993,Republican,2,1993-11-17,78629,0.02543590787114169
1993,Republican,2,1993-07-02,78629,0.02543590787114169
1993,Republican,3,1993-10-17,78629,0.038153861806712534
1993,Republican,3,1993-11-07,78629,0.038153861806712534
1993,Republican,10,1993-04-02,78629,0.12717953935570844
1993,Republican,5,1993-10-07,78629,0.06358976967785422
1993,Republican,3,1993-04-18,78629,0.038153861806712534
1993,Republican,3,1993-09-07,78629,0.038153861806712534
1993,Republican,3,1993-08-18,78629,0.038153861806712534
1993,Republican,4,1993-04-08,78629,0.05087181574228338
1993,Republican,3,1993-12-18,78629,0.038153861806712534
1993,Republican,3,1993-08-08,78629,0.038153861806712534
1993,Republican,8,1993-06-11,78629,0.10174363148456676
1993,Republican,4,1993-12-08,78629,0.05087181574228338
1993,Republican,2,1993-01-18,78629,0.02543590787114169
1993,Republican,1,1993-02-08,78629,0.012717953935570845
1993,Republican,4,1993-07-18,78629,0.05087181574228338
1993,Republican,3,1993-09-17,78629,0.038153861806712534
1993,Republican,3,1993-06-18,78629,0.038153861806712534
1993,Republican,4,1993-12-03,78629,0.05087181574228338
1993,Republican,4,1993-03-18,78629,0.05087181574228338
1993,Republican,7,1993-02-03,78629,0.08902567754899592
1993,Republican,3,1993-05-18,78629,0.038153861806712534
1993,Republican,1,1993-01-03,78629,0.012717953935570845
1993,Republican,1,1993-07-03,78629,0.012717953935570845
1993,Republican,4,1993-10-18,78629,0.05087181574228338
1993,Republican,4,1993-06-03,78629,0.05087181574228338
1993,Republican,1,1993-09-18,78629,0.012717953935570845
1993,Republican,3,1993-03-03,78629,0.038153861806712534
1993,Republican,2,1993-04-19,78629,0.02543590787114169
1993,Republican,5,1993-05-03,78629,0.06358976967785422
1993,Republican,4,1993-08-19,78629,0.05087181574228338
1993,Republican,5,1993-11-03,78629,0.06358976967785422
1993,Republican,4,1993-12-19,78629,0.05087181574228338
1993,Republican,3,1993-10-03,78629,0.038153861806712534
1993,Republican,2,1993-02-19,78629,0.02543590787114169
1993,Republican,5,1993-09-03,78629,0.06358976967785422
1993,Republican,4,1993-01-19,78629,0.05087181574228338
1993,Republican,7,1993-04-04,78629,0.08902567754899592
1993,Republican,5,1993-07-19,78629,0.06358976967785422
1993,Republican,4,1993-08-04,78629,0.05087181574228338
1993,Republican,7,1993-06-19,78629,0.08902567754899592
1993,Republican,4,1993-12-04,78629,0.05087181574228338
1993,Republican,2,1993-03-19,78629,0.02543590787114169
1993,Republican,8,1993-02-04,78629,0.10174363148456676
1993,Republican,3,1993-05-19,78629,0.038153861806712534
1993,Republican,3,1993-01-04,78629,0.038153861806712534
1993,Republican,1,1993-11-19,78629,0.012717953935570845
1993,Republican,4,1993-07-04,78629,0.05087181574228338
1993,Republican,7,1993-10-19,78629,0.08902567754899592
1993,Republican,3,1993-06-04,78629,0.038153861806712534
1993,Republican,2,1993-09-19,78629,0.02543590787114169
1993,Republican,3,1993-02-18,78629,0.038153861806712534
1993,Republican,5,1993-10-09,78629,0.06358976967785422
1993,Republican,8,1993-08-20,78629,0.10174363148456676
1993,Republican,5,1993-11-04,78629,0.06358976967785422
1993,Republican,3,1993-12-20,78629,0.038153861806712534
1993,Republican,6,1993-07-01,78629,0.07630772361342507
1993,Republican,2,1993-02-20,78629,0.02543590787114169
1993,Republican,2,1993-08-10,78629,0.02543590787114169
1993,Republican,3,1993-01-20,78629,0.038153861806712534
1993,Republican,3,1993-12-10,78629,0.038153861806712534
1993,Republican,6,1993-07-20,78629,0.07630772361342507
1993,Republican,2,1993-02-10,78629,0.02543590787114169
1993,Republican,3,1993-06-20,78629,0.038153861806712534
1993,Republican,3,1993-01-10,78629,0.038153861806712534
1993,Republican,5,1993-03-20,78629,0.06358976967785422
1993,Republican,3,1993-07-10,78629,0.038153861806712534
1993,Republican,1,1993-05-20,78629,0.012717953935570845
1993,Republican,4,1993-06-10,78629,0.05087181574228338
1993,Republican,5,1993-11-20,78629,0.06358976967785422
1993,Republican,1,1993-03-10,78629,0.012717953935570845
1993,Republican,5,1993-10-20,78629,0.06358976967785422
1993,Republican,3,1993-05-10,78629,0.038153861806712534
1993,Republican,5,1993-09-20,78629,0.06358976967785422
1993,Republican,1,1993-11-10,78629,0.012717953935570845
1993,Republican,4,1993-04-21,78629,0.05087181574228338
1993,Republican,1,1993-09-15,78629,0.012717953935570845
1993,Republican,5,1993-08-21,78629,0.06358976967785422
1993,Republican,5,1993-04-16,78629,0.06358976967785422
1993,Republican,1,1993-12-21,78629,0.012717953935570845
1993,Republican,5,1993-08-16,78629,0.06358976967785422
1993,Republican,3,1993-02-21,78629,0.038153861806712534
1993,Republican,5,1993-12-16,78629,0.06358976967785422
1993,Republican,1,1993-01-21,78629,0.012717953935570845
1993,Republican,6,1993-02-16,78629,0.07630772361342507
1993,Republican,4,1993-07-21,78629,0.05087181574228338
1993,Republican,1,1993-01-16,78629,0.012717953935570845
1993,Republican,5,1993-06-21,78629,0.06358976967785422
1993,Republican,2,1993-07-16,78629,0.02543590787114169
1993,Republican,2,1993-03-21,78629,0.02543590787114169
1993,Republican,3,1993-06-16,78629,0.038153861806712534
1993,Republican,3,1993-05-21,78629,0.038153861806712534
1993,Republican,5,1993-03-16,78629,0.06358976967785422
1993,Republican,3,1993-11-21,78629,0.038153861806712534
1993,Republican,2,1993-05-16,78629,0.02543590787114169
1993,Republican,6,1993-10-21,78629,0.07630772361342507
1993,Republican,5,1993-06-06,78629,0.06358976967785422
1993,Republican,2,1993-09-21,78629,0.02543590787114169
1993,Republican,7,1993-03-06,78629,0.08902567754899592
1993,Republican,4,1993-04-22,78629,0.05087181574228338
1993,Republican,6,1993-05-06,78629,0.07630772361342507
1993,Republican,4,1993-08-22,78629,0.05087181574228338
1993,Republican,2,1993-11-06,78629,0.02543590787114169
1993,Republican,1,1993-10-06,78629,0.012717953935570845
1993,Republican,3,1993-02-22,78629,0.038153861806712534
1993,Republican,6,1993-11-01,78629,0.07630772361342507
1993,Republican,6,1993-01-22,78629,0.07630772361342507
1993,Republican,3,1993-04-07,78629,0.038153861806712534
1993,Republican,2,1993-02-17,78629,0.02543590787114169
1993,Republican,6,1993-06-22,78629,0.07630772361342507
1993,Republican,2,1993-01-17,78629,0.02543590787114169
1993,Republican,2,1993-03-22,78629,0.02543590787114169
1993,Republican,6,1993-07-17,78629,0.07630772361342507
1993,Republican,5,1993-05-22,78629,0.06358976967785422
1993,Republican,3,1993-06-17,78629,0.038153861806712534
1993,Republican,4,1993-01-07,78629,0.05087181574228338
1993,Republican,7,1993-10-22,78629,0.08902567754899592
1993,Republican,4,1993-07-07,78629,0.05087181574228338
1993,Republican,6,1993-09-22,78629,0.07630772361342507
1993,Republican,2,1993-06-07,78629,0.02543590787114169
1993,Republican,9,1993-04-23,78629,0.11446158542013761
1993,Republican,2,1993-03-07,78629,0.02543590787114169
1993,Republican,3,1993-08-23,78629,0.038153861806712534
1993,Republican,3,1993-06-02,78629,0.038153861806712534
1993,Republican,3,1993-12-23,78629,0.038153861806712534
1993,Republican,4,1993-03-02,78629,0.05087181574228338
1993,Republican,3,1993-02-23,78629,0.038153861806712534
1993,Republican,3,1993-05-02,78629,0.038153861806712534
1993,Republican,4,1993-01-23,78629,0.05087181574228338
1993,Republican,3,1993-11-02,78629,0.038153861806712534
1993,Republican,2,1993-07-23,78629,0.02543590787114169
1993,Republican,4,1993-10-02,78629,0.05087181574228338
1993,Republican,3,1993-06-23,78629,0.038153861806712534
1993,Republican,2,1993-09-02,78629,0.02543590787114169
1993,Republican,4,1993-03-23,78629,0.05087181574228338
1993,Republican,2,1993-04-03,78629,0.02543590787114169
1993,Republican,2,1993-05-23,78629,0.02543590787114169
1993,Republican,4,1993-08-03,78629,0.05087181574228338
1993,Republican,4,1993-01-08,78629,0.05087181574228338
1993,Republican,5,1993-10-23,78629,0.06358976967785422
1993,Republican,5,1993-07-08,78629,0.06358976967785422
1993,Republican,3,1993-09-23,78629,0.038153861806712534
1993,Republican,2,1993-06-08,78629,0.02543590787114169
1993,Republican,4,1993-04-24,78629,0.05087181574228338
1993,Republican,7,1993-03-08,78629,0.08902567754899592
1993,Republican,2,1993-08-24,78629,0.02543590787114169
1993,Republican,3,1993-05-08,78629,0.038153861806712534
1993,Republican,4,1993-12-24,78629,0.05087181574228338
1993,Republican,3,1993-11-08,78629,0.038153861806712534
1993,Republican,8,1993-02-24,78629,0.10174363148456676
1993,Republican,8,1993-10-08,78629,0.10174363148456676
1993,Republican,2,1993-01-24,78629,0.02543590787114169
1993,Republican,7,1993-09-08,78629,0.08902567754899592
1993,Republican,1,1993-07-24,78629,0.012717953935570845
1993,Republican,7,1993-04-09,78629,0.08902567754899592
1993,Republican,2,1993-06-24,78629,0.02543590787114169
1993,Republican,3,1993-08-09,78629,0.038153861806712534
1993,Republican,2,1993-03-24,78629,0.02543590787114169
1993,Republican,4,1993-12-09,78629,0.05087181574228338
1993,Republican,1,1993-05-24,78629,0.012717953935570845
1993,Republican,12,1993-02-09,78629,0.15261544722685014
1993,Republican,7,1993-11-24,78629,0.08902567754899592
1993,Republican,4,1993-01-09,78629,0.05087181574228338
1993,Republican,3,1993-10-24,78629,0.038153861806712534
1993,Republican,3,1993-07-09,78629,0.038153861806712534
1993,Republican,3,1993-09-24,78629,0.038153861806712534
1993,Republican,2,1993-06-09,78629,0.02543590787114169
1993,Republican,4,1993-04-25,78629,0.05087181574228338
1993,Republican,5,1993-03-09,78629,0.06358976967785422
1993,Republican,6,1993-08-25,78629,0.07630772361342507
1993,Republican,1,1993-05-09,78629,0.012717953935570845
1993,Republican,3,1993-12-25,78629,0.038153861806712534
1993,Republican,1,1993-11-09,78629,0.012717953935570845
1993,Republican,3,1993-03-04,78629,0.038153861806712534
1993,Republican,5,1993-01-25,78629,0.06358976967785422
1993,Republican,4,1993-09-09,78629,0.05087181574228338
1993,Republican,3,1993-07-25,78629,0.038153861806712534
1993,Republican,4,1993-04-10,78629,0.05087181574228338
1993,Republican,3,1993-06-25,78629,0.038153861806712534
1993,Republican,6,1993-09-04,78629,0.07630772361342507
1993,Republican,5,1993-03-25,78629,0.06358976967785422
1993,Republican,5,1993-04-05,78629,0.06358976967785422
1993,Republican,6,1993-05-25,78629,0.07630772361342507
1993,Republican,4,1993-08-05,78629,0.05087181574228338
1993,Republican,1,1993-11-25,78629,0.012717953935570845
1993,Republican,5,1993-12-05,78629,0.06358976967785422
1993,Republican,2,1993-10-25,78629,0.02543590787114169
1993,Republican,7,1993-02-05,78629,0.08902567754899592
1993,Republican,4,1993-09-25,78629,0.05087181574228338
1993,Republican,3,1993-01-05,78629,0.038153861806712534
1993,Republican,1,1993-04-26,78629,0.012717953935570845
1993,Republican,1,1993-07-05,78629,0.012717953935570845
1993,Republican,6,1993-08-26,78629,0.07630772361342507
1993,Republican,2,1993-06-05,78629,0.02543590787114169
1993,Republican,5,1993-12-26,78629,0.06358976967785422
1993,Republican,5,1993-03-05,78629,0.06358976967785422
1993,Republican,4,1993-02-26,78629,0.05087181574228338
1993,Republican,2,1993-05-05,78629,0.02543590787114169
1993,Republican,3,1993-01-26,78629,0.038153861806712534
1993,Republican,3,1993-11-05,78629,0.038153861806712534
1993,Republican,4,1993-07-26,78629,0.05087181574228338
1993,Republican,8,1993-10-05,78629,0.10174363148456676
1993,Republican,1,1993-06-26,78629,0.012717953935570845
1993,Republican,2,1993-09-05,78629,0.02543590787114169
1993,Republican,3,1993-03-26,78629,0.038153861806712534
1993,Republican,4,1993-04-06,78629,0.05087181574228338
1993,Republican,1,1993-05-26,78629,0.012717953935570845
1993,Republican,3,1993-08-06,78629,0.038153861806712534
1993,Republican,5,1993-11-26,78629,0.06358976967785422
1993,Republican,4,1993-12-06,78629,0.05087181574228338
1993,Republican,5,1993-10-26,78629,0.06358976967785422
1993,Republican,6,1993-02-06,78629,0.07630772361342507
1993,Republican,1,1993-09-26,78629,0.012717953935570845
1993,Republican,4,1993-01-06,78629,0.05087181574228338
1993,Republican,2,1993-04-27,78629,0.02543590787114169
1993,Republican,4,1993-07-06,78629,0.05087181574228338
1993,Republican,4,1993-08-27,78629,0.05087181574228338
1993,Republican,1,1993-05-11,78629,0.012717953935570845
1993,Republican,2,1993-12-27,78629,0.02543590787114169
1993,Republican,5,1993-11-11,78629,0.06358976967785422
1993,Republican,4,1993-02-27,78629,0.05087181574228338
1993,Republican,3,1993-10-11,78629,0.038153861806712534
1993,Republican,5,1993-01-27,78629,0.06358976967785422
1993,Republican,5,1993-09-11,78629,0.06358976967785422
1993,Republican,2,1993-07-27,78629,0.02543590787114169
1993,Republican,2,1993-04-12,78629,0.02543590787114169
1993,Republican,3,1993-06-27,78629,0.038153861806712534
1993,Republican,3,1993-08-12,78629,0.038153861806712534
1993,Republican,6,1993-03-27,78629,0.07630772361342507
1993,Republican,3,1993-12-12,78629,0.038153861806712534
1993,Republican,6,1993-05-27,78629,0.07630772361342507
1993,Republican,4,1993-02-12,78629,0.05087181574228338
1993,Republican,3,1993-11-27,78629,0.038153861806712534
1993,Republican,2,1993-01-12,78629,0.02543590787114169
1993,Republican,2,1993-10-27,78629,0.02543590787114169
1993,Republican,4,1993-07-12,78629,0.05087181574228338
1993,Republican,1,1993-09-27,78629,0.012717953935570845
1993,Republican,6,1993-06-12,78629,0.07630772361342507
1993,Republican,2,1993-04-28,78629,0.02543590787114169
1993,Republican,7,1993-03-12,78629,0.08902567754899592
1993,Republican,9,1993-08-28,78629,0.11446158542013761
1993,Republican,5,1993-05-12,78629,0.06358976967785422
1993,Republican,2,1993-12-28,78629,0.02543590787114169
1993,Republican,5,1993-11-12,78629,0.06358976967785422
1993,Republican,4,1993-02-28,78629,0.05087181574228338
1993,Republican,1,1993-10-12,78629,0.012717953935570845
1993,Republican,4,1993-01-28,78629,0.05087181574228338
1993,Republican,10,1993-09-12,78629,0.12717953935570844
1993,Republican,1,1993-07-28,78629,0.012717953935570845
1993,Republican,4,1993-04-13,78629,0.05087181574228338
1993,Republican,3,1993-06-28,78629,0.038153861806712534
1993,Republican,6,1993-08-13,78629,0.07630772361342507
1993,Republican,2,1993-03-28,78629,0.02543590787114169
1993,Republican,3,1993-12-13,78629,0.038153861806712534
1993,Republican,3,1993-05-28,78629,0.038153861806712534
1993,Republican,4,1993-02-13,78629,0.05087181574228338
1993,Republican,3,1993-11-28,78629,0.038153861806712534
1993,Republican,1,1993-01-13,78629,0.012717953935570845
1993,Republican,2,1993-10-28,78629,0.02543590787114169
